Model,Scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2040 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2020 % modelled Native,CO2 emissions reductions 2019-2030 % modelled Native,CO2 emissions reductions 2019-2040 % modelled Native,CO2 emissions reductions 2019-2050 % modelled Native,CO2 emissions reductions 2019-2100 % modelled Native,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2020 % modelled Native-with-Infilled,GHG emissions reductions 2019-2030 % modelled Native-with-Infilled,GHG emissions reductions 2019-2040 % modelled Native-with-Infilled,GHG emissions reductions 2019-2050 % modelled Native-with-Infilled,GHG emissions reductions 2019-2100 % modelled Native-with-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) Table SPM2,Year of netzero GHG emissions (Harm-Infilled) Table SPM2,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Median peak warming (MAGICCv7.5.3),P33 peak warming (MAGICCv7.5.3),P67 peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (FaIRv1.6.2),P33 peak warming (FaIRv1.6.2),P67 peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,Category_color_hex
GEM-E3_V2021,EN_INDCi2030_1000_COV_NDCp,C3,C3: limit warming to 2¡C (>67%),C3y_+veGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,37.90617934,11.41262881,-3.40E-06,TRUE,45937.6708,Low,51.99172353,18.74201597,7.379835693,3.18189414,42.51234462,65.0989357,5.146772862,49.04005672,74.4093904,0.742806905,5.220109568,47.06500647,71.46407982,100.0000085,-2.235957115,26.82861951,45.44869935,-3.588274219,18.66493303,35.07723215,-25.37920952,-28.66712711,-5.488714771,0.283046183,3.138119339,41.16072269,63.23322013,85.0101764,2041,41.18221495,54.30853154,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2015,2015,2067,inf,-34316.99116,873.9688796,839.6612476,1.796296141,1.661186254,1.933667648,1.652891742,2049,1.740844123,1.886920456,0.846666667,0.265,0.006666667,C3,C3: limit warming to 2¡C (>67%),1.702868867,1.572678699,1.843342897,1.621771202,2050,0.771569066,0.189092535,0.003576218,,,"111, 120, 153",6F7899
GEM-E3_V2021,EN_INDCi2030_1000_NDCp,C3,C3: limit warming to 2¡C (>67%),C3y_+veGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,39.24127134,10.0835397,0.00103593,FALSE,48963.14353,Low,54.26382833,17.2812369,7.770735502,4.647794739,45.43627492,69.63347226,7.005290541,51.98785844,79.13073125,-0.592264513,6.970465544,49.95675988,76.09488755,99.99754411,-0.899402953,30.01744744,50.69170997,-2.379781374,22.42450059,37.14591366,-23.77741147,-24.88384162,3.142018614,-1.082218948,4.555845682,44.04783348,67.74636787,85.14729693,2040,42.43134581,57.55716028,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2065,inf,-37964.34267,872.72139,835.0469507,1.825636525,1.688806026,1.961718584,1.679220831,2049,1.761084153,1.904541036,0.871666667,0.296666667,0.01,C3,C3: limit warming to 2¡C (>67%),1.727020217,1.594519721,1.867787807,1.638673982,2049,0.794814484,0.201162271,0.003576218,,,"111, 120, 153",6F7899
GEM-E3_V2021,EN_INDCi2030_1000f,C4,C4: limit warming to 2¡C (>50%),C4,NA,C4,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.03231247,14.4017456,-6.841939907,FALSE,48917.889,Low,55.74580996,22.0803347,-1.484334475,2.156292524,39.31538674,61.24512658,2.51508392,44.96260591,68.34758639,-0.592264513,2.724432829,43.29831868,65.85768905,116.220231,-3.539716818,23.3966425,41.32140641,-3.272589869,15.64139355,34.14071684,-25.11503571,-30.40767272,-9.668736931,-1.109433912,2.163358801,38.12464805,59.56795783,101.1495542,2043,42.43134581,57.6391353,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2069,2092,-160927.1711,996.6314859,835.929926,1.874897048,1.73532488,2.019573439,1.631997885,2059,1.832893912,1.986227753,0.893333333,0.348333333,0.008333333,C3,C3: limit warming to 2¡C (>67%),1.757569696,1.62536371,1.899128954,1.594690013,2050,0.827894502,0.227089852,0.003576218,,,"167, 198, 130",A7C682
GEM-E3_V2021,EN_INDCi2030_1000f_COV,C3,C3: limit warming to 2¡C (>67%),C3x_NZGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,39.99382438,14.24264724,-5.328780812,TRUE,45899.40312,Low,53.8016227,21.51886146,-0.081818834,-0.54811701,38.69107876,59.78409402,-0.385847367,43.4258943,66.93388611,0.742806917,0.000201524,41.75717679,64.3879555,113.3239823,-5.338683351,22.31873222,38.81340075,-4.573662667,14.20355013,32.828396,-27.24378488,-32.34351408,-14.60454512,0.372304202,-0.444390341,37.47200958,58.06144922,98.64442548,2044,41.18221495,54.30853154,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2015,2015,2070,2099,-130979.5953,974.7587548,844.0082313,1.826705885,1.686287104,1.964015013,1.603808242,2059,1.779291621,1.928459097,0.865,0.298333333,0.006666667,C3,C3: limit warming to 2¡C (>67%),1.716167427,1.583550705,1.854557436,1.578482565,2051,0.782744747,0.195797944,0.002682164,,,"111, 120, 153",6F7899
GEM-E3_V2021,EN_INDCi2030_1000f_COV_NDCp,C3,C3: limit warming to 2¡C (>67%),C3y_+veGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,37.90617934,14.50924047,-5.128265961,TRUE,45910.36644,Low,51.23102048,21.94016595,0.163081075,4.2559986,38.67898876,58.99673168,5.146772862,43.39179487,66.23077338,0.742806905,5.220109568,41.72315209,63.72137087,112.8226187,-2.235957115,22.37754874,37.73897837,-3.588274219,14.20773729,31.62221391,-25.37920952,-32.33686124,-16.16182021,0.372304188,4.192200546,37.45876109,57.29898867,98.19524537,2044,41.18221495,54.30853154,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2015,2015,2071,inf,-123989.3511,965.8673332,842.4167712,1.818366625,1.678277554,1.95558119,1.606357806,2059,1.768366291,1.919172563,0.853333333,0.29,0.006666667,C3,C3: limit warming to 2¡C (>67%),1.709690641,1.574909475,1.844235141,1.579259539,2059,0.774698257,0.191774698,0.002682164,,,"111, 120, 153",6F7899
GEM-E3_V2021,EN_INDCi2030_1000f_NDCp,C4,C4: limit warming to 2¡C (>50%),C4,NA,C4,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,39.24127134,14.76748705,-6.348014473,FALSE,48939.59384,Low,53.16739034,22.52239054,-0.977382172,5.965867835,39.12232926,60.16593188,7.005290541,44.29843086,67.43671338,-0.592264513,6.970465544,42.66378538,64.99062343,115.0492788,-0.899402953,23.44717424,40.42347378,-2.379781374,15.64244291,33.82493547,-23.77741147,-30.4076574,-10.9882208,-0.929072074,5.852160014,37.92456987,58.49875178,100.2761049,2043,42.43134581,57.09686,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2069,2093,-157824.6912,996.8012361,839.1920741,1.865757554,1.722559061,2.00650226,1.627590897,2059,1.82447663,1.975820835,0.886666667,0.338333333,0.008333333,C3,C3: limit warming to 2¡C (>67%),1.746016194,1.611588757,1.885100057,1.591566915,2051,0.810907465,0.218596334,0.003576218,,,"167, 198, 130",A7C682
GEM-E3_V2021,EN_INDCi2030_1400,C4,C4: limit warming to 2¡C (>50%),C4,NA,C4,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.03231247,19.86288378,-6.80E-05,FALSE,48972.01601,Low,55.6506211,29.40570157,6.5793742,1.879750754,32.64441957,48.15341301,2.51508392,37.05510434,54.71426123,-0.592264513,2.724432829,35.79808118,52.91093362,100.0001613,-3.539716818,16.81568606,28.01663126,-3.272589869,9.525855949,21.81950472,-25.11503571,-35.32879369,-28.28722835,-1.002346502,1.891276534,31.64966362,46.81657711,87.16491567,2048,42.43134581,57.31696394,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2085,inf,-13242.03491,1251.762142,1238.873118,1.991320556,1.827648996,2.150923704,1.893177967,2070,1.938611289,2.120090541,0.92,0.49,0.031666667,C4,C4: limit warming to 2¡C (>50%),1.860311035,1.709665094,2.020626669,1.813873364,2071,0.890478319,0.356280733,0.011175682,,,"167, 198, 130",A7C682
GEM-E3_V2021,EN_INDCi2030_1400f,C4,C4: limit warming to 2¡C (>50%),C4,NA,C4,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.03231247,19.86288378,-2.142532323,FALSE,48962.76907,Low,55.6506211,29.40554394,3.922711211,1.879750754,32.64441957,48.15369094,2.51508392,37.05510434,54.71426123,-0.592264513,2.724432829,35.79808118,52.91093362,105.0793152,-3.539716818,16.81568606,28.01663126,-3.272589869,9.525855949,21.81950472,-25.11503571,-35.32879369,-28.28722835,-1.002346502,1.891276534,31.64966362,46.81685059,91.77442584,2048,42.43134581,57.31696394,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2085,inf,-23608.97778,1262.52128,1239.014989,1.997785412,1.834246142,2.159914816,1.89304225,2070,1.949135311,2.131265117,0.921666667,0.496666667,0.031666667,C4,C4: limit warming to 2¡C (>50%),1.867462833,1.715563802,2.027013509,1.813623077,2071,0.894501565,0.363433169,0.011175682,,,"167, 198, 130",A7C682
GEM-E3_V2021,EN_INDCi2030_1800,C5,C5: limit warming to 2.5¡C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.03231247,23.84834003,2.467294902,FALSE,49007.58634,Low,55.6506211,34.73757313,9.140493563,1.879750754,27.19418799,38.7525374,2.51508392,30.5143326,44.76762588,-0.592264513,2.724432829,29.59328675,43.46258686,94.1507681,-3.539716818,13.63326004,19.12879925,-3.272589869,6.819052933,12.86306733,-25.11503571,-37.44607897,-40.17211567,-1.002346502,1.891276534,26.33981813,37.66279171,82.72218024,2056,42.43134581,57.31696394,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,,inf,0,1642.830667,1642.830667,2.193759931,2.004298904,2.398301413,2.159528943,2093,2.159528943,2.376938776,0.965,0.675,0.098333333,C5,C5: limit warming to 2.5¡C (>50%),2.051301587,1.882852775,2.239851328,2.037388074,2095,0.958873491,0.55163165,0.037103263,,,"140, 167, 208",8CA7D0
GEM-E3_V2021,EN_INDCi2030_1800f,C5,C5: limit warming to 2.5¡C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.03231247,23.84834003,2.467294902,FALSE,49007.58634,Low,55.6506211,34.73757313,9.140493563,1.879750754,27.19418799,38.7525374,2.51508392,30.5143326,44.76762588,-0.592264513,2.724432829,29.59328675,43.46258686,94.1507681,-3.539716818,13.63326004,19.12879925,-3.272589869,6.819052933,12.86306733,-25.11503571,-37.44607897,-40.17211567,-1.002346502,1.891276534,26.33981813,37.66279171,82.72218024,2056,42.43134581,57.31696394,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,,inf,0,1642.830667,1642.830667,2.193759931,2.004298904,2.398301413,2.159528943,2093,2.159528943,2.376938776,0.965,0.675,0.098333333,C5,C5: limit warming to 2.5¡C (>50%),2.051301587,1.882852775,2.239851328,2.037388074,2095,0.958873491,0.55163165,0.037103263,,,"140, 167, 208",8CA7D0
GEM-E3_V2021,EN_INDCi2030_600f,C2,C2: return warming to 1.5¡C (>50%) after a high overshoot,C2,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C2,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.03231247,3.719002238,-8.765035567,FALSE,48876.35895,Low,56.50037308,8.648362518,-3.500752576,0.487003691,57.29679733,84.76780912,2.51508392,62.61962291,95.01998589,-0.592264513,2.724432829,60.04189896,91.18333747,120.7793262,-3.539716818,41.38465857,61.33698928,-3.272589869,34.3126042,42.15434422,-25.11503571,-14.97447669,27.2057008,-1.027613321,0.52079458,55.55633829,82.53276587,104.6474085,2037,42.43134581,57.39226935,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2054,2071,-314284.2473,745.9682621,432.1245437,1.73506321,1.610707264,1.860575962,1.361641006,2047,1.664940034,1.791403449,0.813333333,0.186666667,0.001666667,C2,C2: return warming to 1.5¡C (>50%) after a high overshoot,1.644352459,1.533424722,1.764986813,1.367429869,2040,0.720607957,0.113991954,0.000447027,,,"119, 134, 99",778663
GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,C2: return warming to 1.5¡C (>50%) after a high overshoot,C2,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C2,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,39.99382438,4.211349036,-8.188738335,TRUE,45835.93698,Low,54.65137468,8.876769834,-3.330610629,-2.021556056,53.96848694,83.42911086,-0.385847367,59.30787572,93.43233301,0.742806917,0.000201524,56.77245774,89.4700229,120.4749657,-5.338683351,37.39977294,60.06484141,-4.573662667,29.65002571,41.4328163,-27.24378488,-19.45921934,21.03473282,0.344077262,-1.890717684,52.25293507,81.09127789,104.597668,2038,41.18221495,55.05451119,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2015,2025,2055,2072,-289305.4787,732.9726016,444.2532463,1.718696005,1.596440733,1.84832247,1.349591246,2048,1.650940686,1.777552561,0.801666667,0.176666667,0,C2,C2: return warming to 1.5¡C (>50%) after a high overshoot,1.632391155,1.520984945,1.753585798,1.361642283,2041,0.701385785,0.110415735,0.000447027,,,"119, 134, 99",778663
GEM-E3_V2021,EN_INDCi2030_600f_COV_NDCp,C2,C2: return warming to 1.5¡C (>50%) after a high overshoot,C2,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C2,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,37.90617934,4.570801365,-8.138748937,TRUE,45844.08263,Low,51.78382085,9.280094117,-3.290501616,3.621219754,53.68002199,82.72811591,5.146772862,58.82761621,92.48358119,0.742806905,5.220109568,56.31660728,88.57125513,120.3499732,-2.235957115,36.92335186,59.5631882,-3.588274219,29.11391415,41.2535679,-25.37920952,-19.91099885,19.15103418,0.26952137,3.569374291,51.98060024,80.41462336,104.5108892,2038,41.18221495,54.30853154,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2015,2015,2055,2071,-289343.0554,724.4839218,435.6355154,1.710823308,1.587201916,1.840386925,1.344967193,2048,1.645701648,1.770782132,0.795,0.17,0,C2,C2: return warming to 1.5¡C (>50%) after a high overshoot,1.621355905,1.510440193,1.74417198,1.35674248,2042,0.684845776,0.105498435,0.000447027,,,"119, 134, 99",778663
GEM-E3_V2021,EN_INDCi2030_600f_NDCp,C2,C2: return warming to 1.5¡C (>50%) after a high overshoot,C2,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C2,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,39.24127134,4.252792109,-8.740400773,FALSE,48887.79007,Low,54.34565721,9.249696828,-3.473268946,4.282062396,55.51877212,83.70869083,7.005290541,60.8661113,93.68859861,-0.592264513,6.970465544,58.37650578,89.91787838,120.7209243,-0.899402953,39.37974795,60.83412749,-2.379781374,32.16744082,41.94062813,-23.77741147,-16.73693918,25.31330909,-1.027613321,4.195752979,53.83325187,81.49616863,104.599793,2037,42.43134581,57.39226935,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2054,2072,-308414.3523,744.9022907,436.5920086,1.744040753,1.618784074,1.87480294,1.374988909,2048,1.679608841,1.812327216,0.825,0.198333333,0.001666667,C2,C2: return warming to 1.5¡C (>50%) after a high overshoot,1.649958119,1.537483833,1.774454363,1.376673432,2041,0.728207421,0.122485472,0.000447027,,,"119, 134, 99",778663
GEM-E3_V2021,EN_INDCi2030_800,C3,C3: limit warming to 2¡C (>67%),C3y_+veGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.03231247,2.278966781,0.000113937,FALSE,48924.2438,Low,55.6506211,6.593055495,6.383784521,1.879750754,64.61990208,88.37547119,2.51508392,70.64963683,98.61503341,-0.592264513,2.724432829,67.65794817,94.59723879,99.99972989,-3.539716818,48.52510664,65.88687801,-3.272589869,37.6301278,44.21261411,-25.11503571,-8.865616775,36.07243002,-1.002346502,1.891276534,62.681536,86.04770567,87.50368252,2036,42.43134581,57.31696394,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2052,inf,-60077.64217,695.7200605,635.9656198,1.714961313,1.597358767,1.834286093,1.512588646,2040,1.644478798,1.770490999,0.801666667,0.171666667,0.003333333,C3,C3: limit warming to 2¡C (>67%),1.644579121,1.531501203,1.768237708,1.50239345,2040,0.71524363,0.122932499,0.001788109,,,"111, 120, 153",6F7899
GEM-E3_V2021,EN_INDCi2030_800f,C2,C2: return warming to 1.5¡C (>50%) after a high overshoot,C2,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C2,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.03231247,8.341478742,-6.668944395,FALSE,48915.37087,Low,55.6506211,14.01278393,-1.375872912,1.879750754,48.82181066,75.29339611,2.51508392,54.18767183,83.47893905,-0.592264513,2.724432829,52.04613273,80.22480268,115.8101094,-3.539716818,32.12119827,55.93575729,-3.272589869,24.68352914,39.00872129,-25.11503571,-22.98340424,10.4944201,-1.002346502,1.891276534,47.3457295,73.27287097,100.9663846,2039,42.43134581,57.31696394,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2060,2083,-201070.1399,842.0204444,640.9986725,1.789934458,1.658017574,1.921786804,1.490055937,2049,1.729928548,1.874502403,0.846666667,0.246666667,0.003333333,C2,C2: return warming to 1.5¡C (>50%) after a high overshoot,1.681137025,1.560501984,1.816780845,1.479219477,2049,0.761287439,0.157800626,0.001788109,,,"119, 134, 99",778663
GEM-E3_V2021,EN_INDCi2100,C7,C7: limit warming to 4¡C (>50%),C7,NDCs announced prior to COP26,C7,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P1c,P1c: NDC,ENGAGE,41.03231247,37.66542487,44.02133389,FALSE,49736.73933,Low,57.10288295,55.44084428,60.03734533,-0.428894916,2.254885953,2.494192291,1.873834382,7.163843965,8.505890146,-0.592264513,2.724432829,8.688158273,10.70633491,-4.361659478,-3.539716818,-5.104618913,-5.100956807,-3.272589869,-4.585759821,-5.06996674,-25.11503571,-49.68853694,-62.1804173,-1.13862848,-0.740311331,1.652234469,1.524710603,-8.017636582,inf,44.02133389,60.03734533,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2100,2100,,inf,0,3146.309615,3146.309615,3.022236765,2.761599491,3.277963043,3.022236765,2100,3.022236765,3.277963043,1,0.988333333,0.511666667,C6,C6: limit warming to 3¡C (>50%),2.794860657,2.580896409,3.03518805,2.794860657,2100,0.999552973,0.970943228,0.354492624,,,"241, 136, 114",F18872
GEM-E3_V2021,EN_INDCi2100_COV,C6,C6: limit warming to 3¡C (>50%),C6,NDCs announced prior to COP26,C6,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P1c,P1c: NDC,ENGAGE,39.99382438,36.84215305,42.09257561,TRUE,46691.11742,Low,54.10593543,51.97508469,58.75694175,-1.123214028,1.878143304,2.859315319,-0.385847367,5.189359324,7.243783127,0.742806917,0.000201524,5.60627733,7.880580632,-5.247476168,-5.338683351,-6.788185135,-6.71542892,-4.573662667,-5.954029394,-6.556465185,-27.24378488,-53.03761953,-68.7674856,0.373874666,-1.00884201,1.912690594,2.829654168,-9.230471601,inf,42.09257561,58.75694175,10934.71123,High,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2100,2100,,inf,0,2976.095089,2976.095089,2.9255564,2.67817227,3.176475673,2.9255564,2100,2.9255564,3.176475673,1,0.975,0.445,C6,C6: limit warming to 3¡C (>50%),2.730212559,2.518729013,2.962134373,2.730212559,2100,0.999552973,0.964237819,0.305766652,,,"250, 193, 130",FAC182
